"Version compiled and posted on 04 April, 2018",,,,,,,,
"For real-time updates of the Arctic GRO dataset, please visit: www.arcticgreatrivers.org/data",,,,,,,,
,,,,,,,,
Date,Yenisey,Lena,Ob',Mackenzie,Yukon,Kolyma,Kolyma ,Notes
mm-dd-yyyy,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,Station ID,
3/16/2015,"7,500","2,253","5,730","3,240","1,642",204,1802,Lena and Kolyma data are provisional
3/17/2015,"7,450","2,226","5,720","3,240","1,642",201,1802,Lena and Kolyma data are provisional
3/18/2015,"7,500","2,198","5,720","3,240","1,642",199,1802,Lena and Kolyma data are provisional
3/19/2015,"7,500","2,171","5,690","3,230","1,642",199,1802,Lena and Kolyma data are provisional
3/20/2015,"7,550","2,153","5,660","3,230","1,642",194,1802,Lena and Kolyma data are provisional
3/21/2015,"7,550","2,129","5,640","3,230","1,642",193,1802,Lena and Kolyma data are provisional
3/22/2015,"7,600","2,111","5,610","3,230","1,628",198,1802,Lena and Kolyma data are provisional
3/23/2015,"7,650","2,085","5,580","3,230","1,628",200,1802,Lena and Kolyma data are provisional
3/24/2015,"7,650","2,067","5,550","3,220","1,628",191,1802,Lena and Kolyma data are provisional
3/25/2015,"7,700","2,076","5,520","3,230","1,628",181,1802,Lena and Kolyma data are provisional
3/26/2015,"7,750","2,094","5,500","3,230","1,628",171,1802,Lena and Kolyma data are provisional
3/27/2015,"7,750","2,103","5,470","3,230","1,628",176,1802,Lena and Kolyma data are provisional
3/28/2015,"7,800","2,121","5,440","3,230","1,614",166,1802,Lena and Kolyma data are provisional
3/29/2015,"7,800","2,129","5,410","3,230","1,614",166,1802,Lena and Kolyma data are provisional
3/30/2015,"7,750","2,147","5,380","3,230","1,614",161,1802,Lena and Kolyma data are provisional
3/31/2015,"7,750","2,159","5,360","3,230","1,614",159,1802,Lena and Kolyma data are provisional
4/1/2015,"7,700","2,177","5,330","3,230","1,614",161,1802,Lena and Kolyma data are provisional
4/2/2015,"7,700","2,195","5,300","3,230","1,614",166,1802,Lena and Kolyma data are provisional
4/3/2015,"7,700","2,219","5,270","3,230","1,600",170,1802,Lena and Kolyma data are provisional
4/4/2015,"7,650","2,237","5,240","3,250","1,600",156,1802,Lena and Kolyma data are provisional
4/5/2015,"7,750","2,265","5,220","3,250","1,600",149,1802,Lena and Kolyma data are provisional
4/6/2015,"7,850","2,273","5,190","3,270","1,600",156,1802,Lena and Kolyma data are provisional
4/7/2015,"7,950","2,291","5,160","3,280","1,600",158,1802,Lena and Kolyma data are provisional
4/8/2015,"8,000","2,302","5,160","3,280","1,586",165,1802,Lena and Kolyma data are provisional
4/9/2015,"8,000","2,326","5,160","3,280","1,586",171,1802,Lena and Kolyma data are provisional
4/10/2015,"7,950","2,344","5,160","3,300","1,586",160,1802,Lena and Kolyma data are provisional
4/11/2015,"7,950","2,362","5,160","3,300","1,586",162,1802,Lena and Kolyma data are provisional
4/12/2015,"8,000","2,373","5,160","3,300","1,586",166,1802,Lena and Kolyma data are provisional
4/13/2015,"8,000","2,391","5,160","3,310","1,572",175,1802,Lena and Kolyma data are provisional
4/14/2015,"8,000","2,398","5,150","3,310","1,572",180,1802,Lena and Kolyma data are provisional
4/15/2015,"8,000","2,405","5,150","3,320","1,572",184,1802,Lena and Kolyma data are provisional
4/16/2015,"8,000","2,412","5,150","3,340","1,572",175,1802,Lena and Kolyma data are provisional
4/17/2015,"8,050","2,419","5,150","3,370","1,572",177,1802,Lena and Kolyma data are provisional
4/18/2015,"8,050","2,429","5,150","3,390","1,557",170,1802,Lena and Kolyma data are provisional
4/19/2015,"8,050","2,435","5,150","3,430","1,557",163,1802,Lena and Kolyma data are provisional
4/20/2015,"8,100","2,430","5,150","3,470","1,557",161,1802,Lena and Kolyma data are provisional
4/21/2015,"8,100","2,436","5,490","3,520","1,557",165,1802,Lena and Kolyma data are provisional
4/22/2015,"8,150","2,454","5,820","3,580","1,557",172,1802,Lena and Kolyma data are provisional
4/23/2015,"8,200","2,463","6,160","3,620","1,557",188,1802,Lena and Kolyma data are provisional
4/24/2015,"8,250","2,480","6,490","3,660","1,572",181,1802,Lena and Kolyma data are provisional
4/25/2015,"8,250","2,497","6,830","3,710","1,572",173,1802,Lena and Kolyma data are provisional
4/26/2015,"8,300","2,503","7,170","3,760","1,572",162,1802,Lena and Kolyma data are provisional
4/27/2015,"8,400","2,520","7,500","3,830","1,586",153,1802,Lena and Kolyma data are provisional
4/28/2015,"8,500","2,525","7,840","3,920","1,600",157,1802,Lena and Kolyma data are provisional
4/29/2015,"8,550","2,542","8,180","4,070","1,614",159,1802,Lena and Kolyma data are provisional
4/30/2015,"8,820","2,547","8,510","4,270","1,642",161,1802,Lena and Kolyma data are provisional
5/1/2015,"8,980","2,564","8,850","4,460","1,671",168,1802,Lena and Kolyma data are provisional
5/2/2015,"9,080","2,661","9,180","4,650","1,727",170,1802,Lena and Kolyma data are provisional
5/3/2015,"9,230","2,771","9,520","4,850","1,775",174,1802,Lena and Kolyma data are provisional
5/4/2015,"9,620","2,894","9,860","5,110","1,860",179,1802,Lena and Kolyma data are provisional
5/5/2015,"10,000","2,989","10,200","5,430","2,022",188,1802,Lena and Kolyma data are provisional
5/6/2015,"10,900","3,089","10,500","5,800","2,246",192,1802,Lena and Kolyma data are provisional
5/7/2015,"13,000","3,168","10,900","6,190","2,611",199,1802,Lena and Kolyma data are provisional
5/8/2015,"14,200","3,260","11,200","6,590","3,115",198,1802,Lena and Kolyma data are provisional
5/9/2015,"15,700","3,416","12,500","7,050","3,681",205,1802,Lena and Kolyma data are provisional
5/10/2015,"16,500","3,586","13,800","7,820","4,474",209,1802,Lena and Kolyma data are provisional
5/11/2015,"17,400","3,794","14,900","9,090","5,692",216,1802,Lena and Kolyma data are provisional
5/12/2015,"18,700","4,085","16,300","11,000","7,192",216,1802,Lena and Kolyma data are provisional
5/13/2015,"24,000","4,616","17,800","14,100","8,693",213,1802,Lena and Kolyma data are provisional
5/14/2015,"25,300","4,995","19,400","18,200","10,364",235,1802,Lena and Kolyma data are provisional
5/15/2015,"26,200","5,357","20,700","21,700","12,148",253,1802,Lena and Kolyma data are provisional
5/16/2015,"36,800","5,776","22,500","23,900","13,677",284,1802,Lena and Kolyma data are provisional
5/17/2015,"45,900","6,271","25,100","26,700","13,960",311,1802,Lena and Kolyma data are provisional
5/18/2015,"45,600","6,831","26,700","27,700","14,413",330,1802,Lena and Kolyma data are provisional
5/19/2015,"51,500","7,157","29,200","27,300","14,810",341,1802,Lena and Kolyma data are provisional
5/20/2015,"65,000","7,620","33,600","25,900","14,951",359,1802,Lena and Kolyma data are provisional
5/21/2015,"71,800","8,246","34,800","23,900","15,093",356,1802,Lena and Kolyma data are provisional
5/22/2015,"76,000","9,196","35,200","22,100","15,178",349,1802,Lena and Kolyma data are provisional
5/23/2015,"84,400","8,859","35,700","20,800","15,263",340,1802,Lena and Kolyma data are provisional
5/24/2015,"89,300","16,283","35,800","19,700","15,461",333,1802,Lena and Kolyma data are provisional
5/25/2015,"91,000","28,400","35,800","18,800","15,772",330,1802,Lena and Kolyma data are provisional
5/26/2015,"90,600","41,594","35,700","18,200","16,084",332,1802,Lena and Kolyma data are provisional
5/27/2015,"105,000","84,149","35,600","17,900","16,339",332,1802,Lena and Kolyma data are provisional
5/28/2015,"104,000","85,423","35,500","17,600","16,594",336,1802,Lena and Kolyma data are provisional
5/29/2015,"103,000","107,360","35,600","17,600","16,820",340,1802,Lena and Kolyma data are provisional
5/30/2015,"100,000","133,674","35,500","17,800","17,018",346,1802,Lena and Kolyma data are provisional
5/31/2015,"97,700","141,714","35,100","17,800","17,188",348,1802,Lena and Kolyma data are provisional
6/1/2015,"95,800","144,371","34,800","17,800","17,358",361,1802,Lena and Kolyma data are provisional
6/2/2015,"95,100","147,029","34,700","17,500","17,443",612,1802,Lena and Kolyma data are provisional
6/3/2015,"94,700","149,686","34,700","17,400","17,528","2,356",1802,Lena and Kolyma data are provisional
6/4/2015,"94,500","152,343","34,800","17,200","17,528","5,359",1802,Lena and Kolyma data are provisional
6/5/2015,"93,500","137,000","34,900","17,000","17,387","8,093",1802,Lena and Kolyma data are provisional
6/6/2015,"92,800","100,000","34,900","16,900","17,188","11,317",1802,Lena and Kolyma data are provisional
6/7/2015,"92,000","94,200","34,600","16,600","16,962","16,320",1802,Lena and Kolyma data are provisional
6/8/2015,"90,400","87,000","34,500","16,200","16,764","17,771",1802,Lena and Kolyma data are provisional
6/9/2015,"88,500","78,300","33,800","15,800","16,537","19,300",1802,Lena and Kolyma data are provisional
6/10/2015,"86,000","75,300","33,700","15,400","16,339","19,500",1802,Lena and Kolyma data are provisional
6/11/2015,"84,200","72,200","34,000","15,000","16,027","18,700",1802,Lena and Kolyma data are provisional
6/12/2015,"82,100","69,300","34,200","14,700","15,688","18,100",1802,Lena and Kolyma data are provisional
6/13/2015,"79,800","66,600","34,000","14,300","15,263","17,900",1802,Lena and Kolyma data are provisional
6/14/2015,"75,700","64,200","33,700","13,900","14,838","17,700",1802,Lena and Kolyma data are provisional
6/15/2015,"72,800","62,000","33,600","13,700","14,442","17,500",1802,Lena and Kolyma data are provisional
6/16/2015,"68,200","61,100","33,100","13,800","13,989","17,100",1802,Lena and Kolyma data are provisional
6/17/2015,"64,800","60,200","33,000","13,900","13,535","17,200",1802,Lena and Kolyma data are provisional
6/18/2015,"58,500","60,100","33,000","14,000","13,054","16,100",1802,Lena and Kolyma data are provisional
6/19/2015,"53,200","60,800","32,800","14,000","12,601","15,400",1802,Lena and Kolyma data are provisional
6/20/2015,"50,900","61,500","32,700","13,800","12,148","14,300",1802,Lena and Kolyma data are provisional
6/21/2015,"46,300","62,000","32,600","13,500","11,751","13,500",1802,Lena and Kolyma data are provisional
6/22/2015,"43,200","62,600","32,300","13,100","11,383","13,500",1802,Lena and Kolyma data are provisional
6/23/2015,"40,600","63,200","32,100","12,800","11,072","13,300",1802,Lena and Kolyma data are provisional
6/24/2015,"38,300","63,700","31,800","12,600","10,732","13,000",1802,Lena and Kolyma data are provisional
6/25/2015,"35,500","63,500","32,100","12,700","10,364","12,600",1802,Lena and Kolyma data are provisional
6/26/2015,"30,100","62,600","32,100","12,600","9,939","12,100",1802,Lena and Kolyma data are provisional
6/27/2015,"28,300","61,100","31,900","12,700","9,599","10,700",1802,Lena and Kolyma data are provisional
6/28/2015,"26,600","60,600","31,800","12,800","9,316","10,500",1802,Lena and Kolyma data are provisional
6/29/2015,"25,200","60,200","31,700","12,600","9,061","11,100",1802,Lena and Kolyma data are provisional
6/30/2015,"24,500","58,500","31,200","12,500","8,948","10,700",1802,Lena and Kolyma data are provisional
7/1/2015,"23,800","57,600","31,000","12,600","8,863","10,900",1802,Lena and Kolyma data are provisional
7/2/2015,"22,600","55,400","30,800","12,600","8,778","10,500",1802,Lena and Kolyma data are provisional
7/3/2015,"21,500","54,200","30,200","12,700","8,722","10,200",1802,Lena and Kolyma data are provisional
7/4/2015,"20,500","53,600","29,400","12,600","8,665","9,520",1802,Lena and Kolyma data are provisional
7/5/2015,"20,000","52,800","29,400","12,700","8,608","9,260",1802,Lena and Kolyma data are provisional
7/6/2015,"20,600","52,100","31,200","12,900","8,580","8,620",1802,Lena and Kolyma data are provisional
7/7/2015,"21,100","51,300","31,700","13,300","8,523","7,930",1802,Lena and Kolyma data are provisional
7/8/2015,"21,300","49,900","31,800","13,500","8,495","7,080",1802,Lena and Kolyma data are provisional
7/9/2015,"21,000","48,600","31,900","13,300","8,608","6,510",1802,Lena and Kolyma data are provisional
7/10/2015,"21,000","47,400","31,600","13,000","8,807","5,420",1802,Lena and Kolyma data are provisional
7/11/2015,"21,000","45,700","31,800","12,900","9,005","4,990",1802,Lena and Kolyma data are provisional
7/12/2015,"20,600","43,200","31,900","12,700","9,146","4,530",1802,Lena and Kolyma data are provisional
7/13/2015,"20,000","41,300","32,000","12,400","9,118","4,400",1802,Lena and Kolyma data are provisional
7/14/2015,"19,500","40,900","32,100","12,200","9,090","4,290",1802,Lena and Kolyma data are provisional
7/15/2015,"19,300","39,800","32,100","12,000","9,118","4,200",1802,Lena and Kolyma data are provisional
7/16/2015,"19,400","38,800","32,100","11,800","9,231","3,980",1802,Lena and Kolyma data are provisional
7/17/2015,"19,200","38,300","32,100","11,500","9,260","3,890",1802,Lena and Kolyma data are provisional
7/18/2015,"18,800","38,100","32,100","11,500","9,316","3,850",1802,Lena and Kolyma data are provisional
7/19/2015,"18,100","37,900","32,000","11,700","9,345","3,740",1802,Lena and Kolyma data are provisional
7/20/2015,"17,700","37,700","31,900","12,100","9,345","3,650",1802,Lena and Kolyma data are provisional
7/21/2015,"17,300","37,100","32,000","12,600","9,345","3,450",1802,Lena and Kolyma data are provisional
7/22/2015,"17,100","36,600","32,100","13,100","9,373","3,590",1802,Lena and Kolyma data are provisional
7/23/2015,"17,000","35,900","32,600","13,200","9,458","3,650",1802,Lena and Kolyma data are provisional
7/24/2015,"17,000","34,800","32,900","13,100","9,543","3,740",1802,Lena and Kolyma data are provisional
7/25/2015,"17,100","33,500","33,100","12,900","9,656","3,920",1802,Lena and Kolyma data are provisional
7/26/2015,"16,900","32,100","33,100","12,700","9,798","3,720",1802,Lena and Kolyma data are provisional
7/27/2015,"16,800","30,600","33,200","12,600","9,854","3,540",1802,Lena and Kolyma data are provisional
7/28/2015,"16,600","28,800","33,500","12,400","9,911","3,410",1802,Lena and Kolyma data are provisional
7/29/2015,"16,500","27,400","33,600","12,200","9,883","3,520",1802,Lena and Kolyma data are provisional
7/30/2015,"16,200","26,700","33,700","12,100","9,798","3,430",1802,Lena and Kolyma data are provisional
7/31/2015,"15,900","26,100","33,700","12,100","9,713","3,630",1802,Lena and Kolyma data are provisional
8/1/2015,"15,900","25,500","33,800","12,400","9,599","3,650",1802,Lena and Kolyma data are provisional
8/2/2015,"15,700","25,000","34,100","13,000","9,514","3,670",1802,Lena and Kolyma data are provisional
8/3/2015,"15,700","24,500","34,200","13,700","9,401","4,450",1802,Lena and Kolyma data are provisional
8/4/2015,"15,500","24,200","34,400","14,500","9,345","4,400",1802,Lena and Kolyma data are provisional
8/5/2015,"15,400","23,800","34,400","14,900","9,260","4,480",1802,Lena and Kolyma data are provisional
8/6/2015,"15,200","23,400","34,500","14,800","9,231","4,530",1802,Lena and Kolyma data are provisional
8/7/2015,"15,200","22,800","34,900","14,000","9,203","4,580",1802,Lena and Kolyma data are provisional
8/8/2015,"15,100","22,500","35,100","13,200","9,175","4,780",1802,Lena and Kolyma data are provisional
8/9/2015,"15,200","22,300","35,500","12,600","9,203","5,420",1802,Lena and Kolyma data are provisional
8/10/2015,"15,300","22,100","35,800","12,300","9,203","5,760",1802,Lena and Kolyma data are provisional
8/11/2015,"15,700","22,200","35,800","12,100","9,175","5,500",1802,Lena and Kolyma data are provisional
8/12/2015,"16,100","22,200","35,600","11,900","9,175","5,270",1802,Lena and Kolyma data are provisional
8/13/2015,"16,500","22,500","35,400","11,700","9,175","5,140",1802,Lena and Kolyma data are provisional
8/14/2015,"16,800","23,300","35,500","11,900","9,231","4,990",1802,Lena and Kolyma data are provisional
8/15/2015,"17,100","24,400","35,500","12,400","9,288","4,910",1802,Lena and Kolyma data are provisional
8/16/2015,"17,700","25,000","35,300","12,800","9,373","4,860",1802,Lena and Kolyma data are provisional
8/17/2015,"18,300","25,200","35,400","13,000","9,458","4,810",1802,Lena and Kolyma data are provisional
8/18/2015,"18,900","25,100","35,800","13,000","9,543","4,780",1802,Lena and Kolyma data are provisional
8/19/2015,"19,400","24,600","35,800","13,000","9,543","4,910",1802,Lena and Kolyma data are provisional
8/20/2015,"19,400","23,900","35,600","12,900","9,514","5,090",1802,Lena and Kolyma data are provisional
8/21/2015,"19,400","23,500","35,400","13,100","9,486","5,240",1802,Lena and Kolyma data are provisional
8/22/2015,"19,400","23,500","35,500","13,000","9,486","5,270",1802,Lena and Kolyma data are provisional
8/23/2015,"19,200","23,900","35,500","12,900","9,458","5,300",1802,Lena and Kolyma data are provisional
8/24/2015,"18,800","25,700","35,000","12,700","9,430","5,370",1802,Lena and Kolyma data are provisional
8/25/2015,"18,700","28,600","34,900","12,300","9,430","5,450",1802,Lena and Kolyma data are provisional
8/26/2015,"19,100","30,800","34,800","11,900","9,628","5,450",1802,Lena and Kolyma data are provisional
8/27/2015,"19,400","30,180","34,800","11,700","9,911","5,368",1802,Lena and Kolyma data are provisional
8/28/2015,"19,500","29,560","34,500","11,600","9,996","5,286",1802,Lena and Kolyma data are provisional
8/29/2015,"19,600","28,940","34,000","11,200","10,024","5,204",1802,Lena and Kolyma data are provisional
